,year,month,day,hour,minute,second,lat,lon,depth_km,mag
23490,2017,7,4,2,25,26,-19.4048,-69.5843,93100.6,4.895
23491,2017,7,4,4,20,34,-23.9902,-67.0044,195999.9,4.365
23492,2017,7,4,7,48,24,-24.1066,-66.8427,200307.7,4.365
23493,2017,7,4,16,5,58,-35.5909,-73.3194,6442.0,5.85
23494,2017,7,5,15,32,17,-35.5661,-73.3659,10000.0,4.44
23495,2017,7,6,2,24,1,-20.75,-68.002,172400.0,3.85
23496,2017,7,6,7,26,5,-34.7963,-71.8495,42009.7,4.24
23497,2017,7,6,16,31,56,-21.0776,-68.8931,95074.1,3.93333333333
23498,2017,7,6,23,23,7,-10.4792,-78.288,52000.0,4.685
23499,2017,7,7,3,4,48,-33.7004,-72.2382,20495.7,5.09
23500,2017,7,8,4,51,57,-9.0288,-74.2863,142688.1,4.72
23501,2017,7,8,5,3,56,-21.3723,-66.6824,226349.5,4.5
23502,2017,7,8,9,35,14,-24.1911,-67.1565,168328.5,4.575
23503,2017,7,9,1,7,26,-11.6836,-77.1641,70000.0,4.675
23504,2017,7,9,7,57,57,-38.3062,-75.2988,3508.3,4.31
23505,2017,7,10,1,33,19,5.2763,-82.6626,15000.0,4.56
23506,2017,7,11,12,9,15,0.7005,-79.8028,24632.6,5.43
23507,2017,7,11,15,40,13,-22.346,-68.32,141892.1,4.495
23508,2017,7,11,21,3,28,-28.9939,-72.3587,34106.5,4.66
23509,2017,7,12,8,19,53,-35.3515,-73.2108,10000.0,4.405
23510,2017,7,12,9,8,18,-35.3967,-73.2156,15563.9,5.47
23511,2017,7,12,11,31,13,-24.1774,-67.0974,180102.2,4.365
23512,2017,7,13,5,12,54,-14.508,-76.4498,23000.0,4.195
23513,2017,7,13,15,26,32,-28.8718,-69.2762,105433.4,4.83
23514,2017,7,13,15,38,7,-21.3088,-68.5313,117521.9,4.605
23515,2017,7,14,0,24,53,-23.3256,-66.7549,205166.0,4.395
23516,2017,7,14,11,41,17,-33.7249,-72.5722,16798.0,4.565
23517,2017,7,14,12,0,31,-33.7442,-72.5156,19528.7,5.38
23518,2017,7,15,16,50,9,-19.018,-67.334,244300.0,3.4
23519,2017,7,18,2,5,19,-16.4225,-73.594,49448.0,6.43
23520,2017,7,19,23,22,28,-23.8316,-69.1357,98160.8,5.26
23521,2017,7,20,21,0,16,-13.9607,-76.3153,30000.0,4.115
23522,2017,7,21,15,22,19,-15.8559,-74.3721,47173.3,4.91
23523,2017,7,22,6,29,48,-21.1687,-69.1962,36303.1,5.2
23524,2017,7,22,7,44,25,-33.0435,-71.9425,23647.0,4.555
23525,2017,7,22,18,11,58,-24.3155,-67.1332,170248.5,4.66
23526,2017,7,24,4,21,41,-21.917,-68.5364,119603.6,4.47
23527,2017,7,24,13,25,1,6.842,-73.0875,153109.6,4.675
23528,2017,7,25,2,54,39,-22.5718,-66.2074,257284.1,4.33
23529,2017,7,26,2,18,48,-31.4485,-68.6026,14297.2,4.76
23530,2017,7,26,10,11,1,-24.004,-69.4664,77166.1,4.96
23531,2017,7,26,11,53,29,-29.5502,-69.3821,112109.2,4.475
23532,2017,7,26,19,59,22,-0.8546,-80.2267,23000.0,4.155
23533,2017,7,26,20,59,48,-7.5209,-75.6749,10000.0,5.095
23534,2017,7,26,21,12,3,-19.1115,-69.3839,116096.4,4.115
23535,2017,7,27,22,20,8,-24.1947,-67.3845,196729.6,4.25
23536,2017,7,28,9,50,18,-7.6141,-75.6735,10000.0,4.7
23537,2017,7,28,19,53,43,-30.6709,-71.8333,5120.5,4.275
23538,2017,7,30,5,40,38,4.8322,-75.191,804.3,4.68
23539,2017,7,30,5,57,4,4.8027,-75.3178,10000.0,4.485
23540,2017,8,1,6,13,56,-28.5404,-68.8651,111569.8,5.6
23541,2017,8,1,13,13,30,-35.1475,-71.0638,100467.3,4.285
23542,2017,8,1,16,19,25,-21.8327,-68.3787,118471.1,4.075
23543,2017,8,2,7,15,12,-33.2036,-70.6004,93666.7,5.37
23544,2017,8,2,12,49,24,-35.728,-73.334,10000.0,4.02
23545,2017,8,2,20,3,27,-28.5076,-71.3016,29340.5,5.53
23546,2017,8,2,20,10,55,-8.4763,-76.0343,35000.0,4.68
23547,2017,8,2,21,30,25,-28.4154,-71.3485,36090.7,4.39
23548,2017,8,3,23,17,21,-10.6148,-78.1425,54337.6,4.94
23549,2017,8,5,4,15,38,-19.2618,-67.3541,219964.4,4.48
23550,2017,8,5,5,38,52,6.6375,-82.647,10000.0,4.1
23551,2017,8,7,1,4,41,-21.2657,-68.5476,123734.5,4.19
23552,2017,8,8,20,43,39,6.5336,-72.1684,25151.6,4.82
23553,2017,8,9,1,46,36,-35.128,-71.9512,47497.8,4.715
23554,2017,8,11,4,31,14,-24.174,-66.9928,183963.0,4.97
23555,2017,8,11,11,30,56,-22.9989,-67.7239,137672.0,4.305
23556,2017,8,11,20,17,55,-5.3022,-80.9855,39095.8,4.68
23557,2017,8,11,21,45,8,-16.3253,-73.5345,42994.3,5.61
23558,2017,8,11,23,57,11,-28.0474,-67.4327,137403.4,5.06
23559,2017,8,12,1,17,37,-22.5233,-68.7676,97989.6,4.5
23560,2017,8,12,2,45,49,-8.8769,-75.493,123431.6,4.68
23561,2017,8,12,12,54,13,-30.3242,-72.1863,9518.3,5.69
23562,2017,8,12,15,59,28,-20.0094,-71.0199,7275.1,5.19
23563,2017,8,12,19,29,7,-21.5177,-68.5675,113636.9,4.305
23564,2017,8,12,19,37,45,-20.0054,-71.0533,9176.4,4.72
23565,2017,8,12,21,31,17,-30.3407,-72.2657,5215.6,4.525
23566,2017,8,13,13,32,36,-22.4638,-66.9612,200122.0,4.285
23567,2017,8,13,15,21,52,7.4237,-71.9399,29667.1,4.51
23568,2017,8,13,16,51,23,-10.7891,-74.5594,30776.2,5.79
23569,2017,8,14,6,25,17,-10.7656,-75.2648,35000.0,4.72
23570,2017,8,14,6,58,30,-31.4197,-71.7948,18300.8,4.715
23571,2017,8,14,8,13,34,-10.8989,-75.2166,35000.0,4.61
23572,2017,8,14,11,51,45,-33.4056,-69.9565,10000.0,4.36
23573,2017,8,14,15,2,40,-21.6311,-68.3961,131609.2,4.22
23574,2017,8,14,22,15,3,-2.9593,-78.8751,100000.0,3.64
23575,2017,8,15,2,19,0,-43.8623,-82.2214,10000.0,4.46
23576,2017,8,15,2,24,51,-43.8758,-81.9851,10000.0,4.97
23577,2017,8,15,2,26,15,-43.9333,-82.2527,10000.0,5.16
23578,2017,8,15,19,3,24,-29.9845,-71.9973,22476.9,5.12
23579,2017,8,16,11,54,4,-22.0075,-67.1814,191007.3,4.495
23580,2017,8,16,13,3,44,-22.6021,-66.2273,260382.2,4.235
23581,2017,8,16,15,49,32,-24.2196,-67.1839,172505.4,4.51
23582,2017,8,17,21,3,49,6.8122,-73.0928,158819.9,4.25
23583,2017,8,18,0,53,57,-15.7067,-71.091,200000.0,4.39
23584,2017,8,18,14,36,29,-14.8376,-71.0284,174000.0,4.535
23585,2017,8,18,20,31,52,-45.498,-76.7486,17000.0,5.07
23586,2017,8,19,3,22,26,-10.7508,-78.996,24000.0,4.57
23587,2017,8,20,15,13,20,-20.303,-69.0345,106708.7,4.42
23588,2017,8,20,17,42,15,-13.7585,-75.5967,74211.4,5.07
23589,2017,8,21,12,2,24,-33.1267,-70.3238,104273.4,4.685
23590,2017,8,23,10,12,56,-23.8008,-67.1635,190209.5,4.425
23591,2017,8,23,11,57,25,-15.309,-73.9116,71000.0,4.54
23592,2017,8,26,8,12,53,6.109,-82.6366,28089.1,5.22
23593,2017,8,27,21,18,32,-31.6988,-71.7657,3250.4,4.455
23594,2017,8,28,7,20,58,-13.507,-70.2282,35000.0,4.815
23595,2017,8,29,3,31,24,3.8548,-82.7571,10000.0,4.1
23596,2017,8,30,3,15,35,-37.3982,-73.5512,15177.3,5.06
23597,2017,8,31,10,55,59,6.3524,-82.7555,1594.4,4.1
23598,2017,9,1,3,42,16,-15.5515,-70.8086,163679.9,4.615
23599,2017,9,1,8,57,22,7.4557,-82.428,3255.3,3.76666666667
23600,2017,9,1,18,16,30,-11.1031,-75.3515,100000.0,4.2
23601,2017,9,1,22,28,22,-8.5599,-74.3372,157939.7,4.47
23602,2017,9,4,11,56,13,-8.892,-78.4437,100000.0,4.405
23603,2017,9,4,20,28,21,6.8276,-73.1284,152809.3,4.875
23604,2017,9,4,21,55,18,-19.2829,-69.993,68313.2,5.23
23605,2017,9,9,1,15,38,7.5252,-82.3561,10575.3,4.21
23606,2017,9,9,2,44,50,-24.1708,-67.2126,184733.0,4.22
23607,2017,9,9,9,57,27,-24.164,-67.1363,176666.6,4.69
23608,2017,9,9,12,3,41,-22.4139,-66.2361,240276.4,5.29
23609,2017,9,11,11,25,5,-37.5479,-74.2439,35000.0,4.25
23610,2017,9,13,3,34,40,1.0057,-79.6001,16772.8,4.345
23611,2017,9,13,14,59,55,-28.0514,-69.1677,111445.0,4.375
23612,2017,9,14,8,19,25,-11.9794,-76.3774,10000.0,4.52
23613,2017,9,15,5,26,55,-42.5583,-82.5565,10000.0,4.97
23614,2017,9,16,0,41,10,-37.1551,-74.1484,9019.1,4.19
23615,2017,9,16,4,21,6,-1.5114,-77.9934,164644.4,4.84
23616,2017,9,16,5,43,13,5.783,-82.868,8000.0,4.4
23617,2017,9,16,17,12,10,-37.1854,-74.1524,10000.0,4.545
23618,2017,9,16,20,14,57,-23.7086,-66.7652,209235.2,4.155
23619,2017,9,17,8,17,19,7.4958,-82.1779,18000.0,4.565
23620,2017,9,17,21,21,35,-20.2655,-69.2196,100175.0,4.615
23621,2017,9,18,13,46,57,-31.8643,-72.0418,16708.3,5.75
23622,2017,9,18,13,48,55,-31.884,-71.785,28000.0,4.6
23623,2017,9,19,12,48,27,-2.0989,-78.6206,100000.0,4.44
23624,2017,9,19,14,27,58,-31.817,-72.3147,4257.4,4.355
23625,2017,9,19,17,50,47,-31.7853,-72.4431,20254.5,4.325
23626,2017,9,19,18,14,41,-37.2165,-74.2219,6586.4,4.595
23627,2017,9,20,5,26,10,-16.3371,-71.28,119459.8,5.34
23628,2017,9,20,15,6,25,5.1659,-82.6628,12000.0,4.0
23629,2017,9,20,15,13,59,5.0103,-82.6875,12000.0,4.2
23630,2017,9,20,17,51,40,-18.0545,-69.808,97251.7,4.465
23631,2017,9,20,22,57,39,-19.9784,-70.9237,24688.0,4.36
23632,2017,9,21,7,12,40,-37.9566,-73.6817,11114.4,4.77
23633,2017,9,21,19,58,58,-24.5396,-69.3906,91226.2,4.07
23634,2017,9,22,2,1,34,-23.6567,-66.5689,209620.0,3.38
23635,2017,9,23,16,39,44,-28.7418,-69.2474,122782.1,4.41
23636,2017,9,23,17,25,53,-30.7328,-68.9517,121600.7,5.09
23637,2017,9,23,22,2,1,-33.7559,-71.6641,48766.5,4.76
23638,2017,9,24,2,29,59,-27.8633,-71.3572,29821.6,4.86
23639,2017,9,24,6,39,40,-14.3119,-75.5367,53000.0,4.59
23640,2017,9,24,7,9,26,-35.1622,-71.8275,47888.3,4.63
23641,2017,9,25,7,27,7,-29.9996,-71.7583,8222.0,4.64
23642,2017,9,25,12,24,50,-28.2723,-71.3459,29572.1,4.565
23643,2017,9,25,13,55,26,-32.6063,-71.9755,29078.9,4.285
23644,2017,9,26,5,44,34,-21.3315,-66.6425,238429.4,4.87
23645,2017,9,26,12,14,46,-37.4297,-74.1492,15435.8,4.73
23646,2017,9,27,1,45,39,-21.4237,-68.3567,114695.7,4.69
23647,2017,9,27,20,5,11,-15.2173,-71.6028,133000.0,4.235
23648,2017,9,27,20,58,20,-10.8476,-73.9276,105000.0,4.17
23649,2017,9,28,9,6,5,-23.6392,-66.7998,205317.2,4.355
23650,2017,9,28,18,17,13,-43.1262,-74.3283,20752.0,4.56
23651,2017,9,29,19,12,44,-15.8771,-72.6608,103000.0,4.225
23652,2017,9,29,22,52,2,6.8179,-73.0731,157402.2,4.265
23653,2017,10,1,1,35,24,7.6215,-73.2079,136199.6,5.18
23654,2017,10,1,10,24,37,-28.4039,-70.7446,54977.4,4.105
23655,2017,10,1,16,48,6,-45.7082,-76.1368,10000.0,4.95
23656,2017,10,2,22,7,53,-22.2602,-68.6346,108524.6,4.66
23657,2017,10,4,3,2,7,-23.0793,-68.1316,124668.9,4.915
23658,2017,10,4,22,33,14,-23.9555,-66.8331,203798.3,4.485
23659,2017,10,5,8,11,36,-22.403,-68.4771,110490.3,5.47
23660,2017,10,5,8,16,28,-24.1064,-66.918,206704.0,4.22
23661,2017,10,5,10,1,39,-43.0,-82.91,19500.0,4.81
23662,2017,10,5,11,33,43,-42.4451,-82.9665,10000.0,4.8
23663,2017,10,6,4,59,30,-17.5394,-64.1916,10000.0,4.66
23664,2017,10,6,15,32,9,-4.2014,-80.7182,35000.0,4.45
23665,2017,10,7,3,44,21,-16.7935,-69.4975,181093.6,4.675
23666,2017,10,7,9,26,13,-1.6875,-78.045,155345.1,5.26
23667,2017,10,8,0,3,27,-32.9691,-72.0782,1987.0,4.39
23668,2017,10,9,1,41,53,-21.1592,-68.672,121406.4,4.7
23669,2017,10,9,4,15,21,-1.6773,-77.6636,181350.0,4.99
23670,2017,10,9,22,55,51,-30.0113,-71.3792,42001.1,4.6
23671,2017,10,10,6,32,20,-18.4897,-69.566,91828.4,6.27
23672,2017,10,10,7,4,45,-18.5757,-69.706,87401.1,4.405
23673,2017,10,10,7,21,42,-18.576,-69.7033,88536.4,4.815
23674,2017,10,12,17,21,7,-19.6908,-69.1456,106447.4,4.27
23675,2017,10,12,18,59,10,-31.0078,-65.5823,174072.5,5.56
23676,2017,10,13,4,52,24,6.8358,-73.1042,153442.4,3.69
23677,2017,10,14,8,35,42,7.2563,-72.0013,27039.7,5.085
23678,2017,10,14,20,53,58,-14.3238,-73.4356,65534.4,4.84
23679,2017,10,14,23,48,36,-21.0133,-68.7053,118507.5,4.345
23680,2017,10,15,2,54,56,-22.7581,-68.9259,111168.4,4.52
23681,2017,10,15,10,59,14,-32.2271,-72.9615,10598.6,4.81
23682,2017,10,16,19,29,37,-35.4504,-74.0417,23034.0,4.96
23683,2017,10,17,4,20,15,-36.1821,-73.575,10000.0,4.5
23684,2017,10,17,11,58,29,-22.618,-67.6711,172358.9,4.465
23685,2017,10,19,2,39,9,1.0157,-79.6268,23738.0,4.61
23686,2017,10,21,4,35,33,-22.5819,-67.5728,192020.9,4.26
23687,2017,10,22,1,37,8,-15.175,-73.844,91195.7,5.09
23688,2017,10,22,13,54,53,-30.3734,-72.2971,3507.6,4.51
23689,2017,10,22,15,41,43,-41.3278,-72.2811,128087.0,4.43
23690,2017,10,23,3,21,14,-33.9068,-72.4241,13543.5,4.915
23691,2017,10,23,17,8,19,-1.3823,-77.6762,188719.9,4.405
23692,2017,10,27,3,48,28,-8.434,-79.9486,39000.0,4.665
23693,2017,10,29,16,8,52,-28.5655,-67.0697,142309.2,4.48
23694,2017,10,29,22,58,57,-31.0318,-71.5098,59773.2,4.415
23695,2017,10,30,17,12,7,-10.7273,-74.675,115442.5,5.46
23696,2017,11,2,19,0,39,-23.1427,-69.9501,56682.0,4.545
23697,2017,11,3,13,12,6,-15.6719,-70.5842,193000.0,4.54
23698,2017,11,4,0,16,35,2.5044,-76.1245,164786.6,5.14
23699,2017,11,5,22,49,33,-8.6726,-74.3403,153103.7,4.895
23700,2017,11,6,10,38,49,-30.1017,-72.1496,3141.0,4.71
23701,2017,11,6,11,18,2,-2.4208,-76.7498,125000.0,4.515
23702,2017,11,7,8,11,17,-22.161,-68.5566,123232.0,4.865
23703,2017,11,7,12,17,38,-29.4845,-71.3789,31883.1,4.45
23704,2017,11,7,16,0,4,-21.0928,-68.624,103387.5,4.505
23705,2017,11,8,20,13,12,-13.5592,-77.078,28000.0,4.535
23706,2017,11,8,20,40,7,-24.2905,-67.1452,170640.4,4.785
23707,2017,11,9,7,36,58,-30.7036,-71.4905,44024.9,5.26
23708,2017,11,9,13,19,43,7.652,-82.571,3800.0,4.6
23709,2017,11,10,1,16,28,-24.2277,-67.1212,180799.5,4.91
23710,2017,11,11,4,20,45,-25.3657,-64.9148,44337.5,4.645
23711,2017,11,11,14,45,19,2.7678,-75.026,28104.8,4.66
23712,2017,11,12,1,31,29,-33.1443,-69.5811,204.0,4.525
23713,2017,11,12,3,34,17,-44.9236,-81.7218,10000.0,4.84
23714,2017,11,12,19,54,57,-21.6979,-68.5072,117918.1,4.02
23715,2017,11,15,2,12,17,3.8038,-76.1075,160664.1,4.31
23716,2017,11,15,5,56,10,-21.2662,-67.672,177217.1,4.27
23717,2017,11,16,0,56,6,4.7634,-76.1728,96284.4,4.49
23718,2017,11,16,12,55,27,-15.8766,-74.0046,50000.0,4.61
23719,2017,11,16,20,18,24,4.8139,-82.6369,12000.0,5.29
23720,2017,11,17,0,33,21,-7.13,-80.7132,29000.0,4.605
23721,2017,11,17,13,40,39,-2.391,-79.9483,75042.7,5.4
23722,2017,11,17,16,45,46,-19.7946,-69.2194,102977.0,5.01
23723,2017,11,17,20,22,50,7.637,-82.396,0.0,4.3
23724,2017,11,17,21,43,55,7.3905,-82.5649,13115.8,4.19
23725,2017,11,17,21,55,49,7.587,-82.391,8200.0,4.1
23726,2017,11,18,2,33,13,7.3988,-82.3829,11259.6,3.63
23727,2017,11,18,4,23,45,-2.8151,-79.6442,32807.4,5.62
23728,2017,11,18,10,1,27,-20.7152,-69.0658,107706.9,4.74
23729,2017,11,18,15,1,48,-25.4481,-66.4304,200000.0,4.23
23730,2017,11,18,15,47,20,-24.0139,-66.7926,207611.6,3.8
23731,2017,11,18,16,26,16,-22.0014,-68.7245,105628.8,4.015
23732,2017,11,18,22,33,2,7.374,-82.565,1500.0,4.15
23733,2017,11,19,3,35,48,-4.1611,-80.6649,57000.0,4.415
23734,2017,11,19,21,42,12,-1.7316,-78.0515,157388.4,5.05
23735,2017,11,20,5,14,40,5.8052,-79.289,9285.4,4.165
23736,2017,11,22,4,0,25,-20.4884,-68.8765,107266.9,4.55
23737,2017,11,22,4,16,9,5.6488,-82.68,10000.0,4.8
23738,2017,11,22,6,30,1,-22.2391,-67.4062,173647.1,4.705
23739,2017,11,23,20,44,36,7.2893,-76.0825,19160.1,4.36
23740,2017,11,24,13,26,43,6.8368,-73.0713,158555.0,4.05
23741,2017,11,24,14,4,56,-8.8482,-74.4245,142055.2,5.05
23742,2017,11,25,3,13,46,4.016,-79.493,0.0,5.25
23743,2017,11,26,22,15,12,-32.2288,-71.0408,69374.4,4.845
23744,2017,11,27,4,21,12,-22.5384,-70.6259,4259.7,4.46
23745,2017,11,27,5,59,56,-21.3398,-66.6793,223210.0,4.245
23746,2017,11,27,11,25,11,7.4087,-82.4453,10617.5,4.5
23747,2017,11,27,19,19,32,-17.5948,-69.3551,155116.2,4.87
23748,2017,11,28,2,4,26,-2.0233,-79.9198,70749.4,4.82
23749,2017,11,29,6,29,5,-14.4905,-76.2654,10000.0,5.67
23750,2017,11,29,10,2,53,-33.4836,-69.9301,120179.9,4.565
23751,2017,11,29,16,35,4,-32.2355,-68.646,121337.1,4.86
23752,2017,11,30,19,1,27,-16.9272,-69.6003,173000.0,4.555
23753,2017,12,1,13,37,33,-32.5039,-67.4417,145212.2,4.32
23754,2017,12,1,20,2,18,-44.3967,-81.8939,10000.0,4.92
23755,2017,12,1,21,49,8,-8.237,-76.1312,133605.6,4.58
23756,2017,12,3,7,51,29,-15.1575,-75.3793,35000.0,4.435
23757,2017,12,3,11,19,5,-0.502,-80.3678,22598.9,6.2
23758,2017,12,3,14,21,40,-32.2919,-71.9772,7206.5,4.425
23759,2017,12,4,5,9,28,5.7389,-82.4934,10000.0,4.375
23760,2017,12,5,0,2,42,6.723,-82.536,5400.0,4.5
23761,2017,12,5,0,13,32,6.688,-82.568,10000.0,4.6
23762,2017,12,5,12,47,13,-40.1688,-74.8299,25000.0,4.325
23763,2017,12,5,17,0,35,-33.1734,-72.1933,13388.7,4.695
23764,2017,12,6,6,26,54,-20.6848,-67.8399,159024.8,4.15
23765,2017,12,6,8,30,40,-37.5408,-74.0489,2676.3,4.435
23766,2017,12,6,12,29,0,-32.1386,-71.9193,12405.9,4.3
23767,2017,12,6,20,46,29,-32.1255,-71.4888,45911.1,4.82
23768,2017,12,7,2,37,44,-4.1349,-80.2234,65349.9,4.415
23769,2017,12,7,19,31,28,-23.055,-66.6997,219490.6,4.695
23770,2017,12,8,5,37,0,-21.511,-66.276,252800.0,3.8
23771,2017,12,9,2,21,35,-24.0385,-66.7745,202645.7,4.49
23772,2017,12,10,2,9,28,-36.0082,-72.9624,15226.7,4.985
23773,2017,12,10,14,12,55,-22.7321,-68.7939,102375.3,4.015
23774,2017,12,11,0,21,58,-19.1773,-70.1352,52495.2,4.485
23775,2017,12,11,19,0,56,-19.6456,-70.9795,12318.4,5.41
23776,2017,12,13,2,15,17,-35.1375,-72.8595,1587.7,4.43
23777,2017,12,13,10,45,30,-21.4168,-66.7443,219768.4,4.375
23778,2017,12,14,1,11,7,7.3255,-80.9825,12877.8,4.77
23779,2017,12,14,18,10,32,-19.8077,-70.2409,2959.4,5.03
23780,2017,12,15,11,11,1,-8.8251,-75.7068,50000.0,4.795
23781,2017,12,15,14,14,8,-18.0063,-70.1568,94698.0,4.9
23782,2017,12,17,1,19,26,-20.2579,-69.1369,100368.6,4.15
23783,2017,12,17,2,28,4,-24.2736,-67.1979,176661.9,4.94
23784,2017,12,17,6,35,27,7.4222,-80.284,10309.8,4.89
23785,2017,12,17,6,53,30,7.3209,-80.2534,7257.7,4.405
23786,2017,12,17,9,16,26,0.6442,-80.1495,12662.7,4.555
23787,2017,12,17,9,50,23,7.2906,-80.3172,12161.7,4.42
23788,2017,12,18,15,47,38,-24.2333,-67.2457,192829.8,4.265
23789,2017,12,19,13,14,37,-26.0649,-70.4084,45593.2,4.675
23790,2017,12,19,14,5,9,-17.889,-69.2413,153810.9,4.19
23791,2017,12,19,18,20,13,-24.2508,-67.207,178420.2,5.04
23792,2017,12,20,18,16,10,-18.0281,-69.8019,107203.8,4.795
23793,2017,12,20,18,53,42,-17.9365,-69.2912,139906.1,4.78
23794,2017,12,21,4,39,23,-21.1261,-68.555,128368.2,4.445
23795,2017,12,21,9,52,39,-1.0878,-80.6508,22804.1,4.27
23796,2017,12,21,14,20,59,-33.8889,-72.4746,8735.1,4.69
23797,2017,12,21,19,26,38,4.2309,-76.1695,148921.4,4.615
23798,2017,12,22,3,56,59,-5.5894,-81.3544,28000.0,4.565
23799,2017,12,22,8,44,34,-33.3117,-68.9678,18112.3,4.88
23800,2017,12,23,20,41,24,6.848,-76.3707,10071.9,3.425
23801,2017,12,24,10,43,54,-27.2418,-63.4226,561000.0,4.28
23802,2017,12,24,12,4,20,-29.9011,-68.1906,9593.3,4.39
23803,2017,12,24,18,4,11,6.4539,-82.398,10000.0,3.34
23804,2017,12,24,19,33,22,-14.2374,-74.3896,92984.8,4.955
23805,2017,12,25,2,18,10,6.4357,-82.6817,10991.8,5.12
23806,2017,12,26,0,5,13,-23.9848,-69.3121,85384.1,4.375
23807,2017,12,26,15,26,12,-17.5063,-69.3538,151018.0,4.97
23808,2017,12,28,3,54,51,-24.8835,-70.2544,51485.4,5.42
23809,2017,12,28,12,43,26,-38.2142,-75.2329,6811.2,4.66
23810,2017,12,29,10,20,9,-10.1729,-74.9083,100000.0,4.395
23811,2017,12,29,22,13,49,-30.4689,-72.2624,4951.8,4.465
23812,2017,12,30,2,8,58,5.8413,-82.5573,10000.0,3.48
23813,2017,12,30,8,20,50,-19.2895,-69.2695,103198.8,5.24
23814,2017,12,30,12,54,32,-27.9749,-71.5393,14222.5,4.505
23815,2017,12,30,15,38,28,-18.8051,-67.1266,245733.2,4.43
23816,2017,12,30,16,18,28,-21.2145,-68.6273,111309.8,4.5
23817,2018,1,1,10,2,24,-19.2686,-67.3292,229666.5,4.4
23818,2018,1,1,12,10,20,4.389,-82.9849,35000.0,4.53333333333
23819,2018,1,3,0,30,35,-8.4093,-74.8374,136000.0,4.595
23820,2018,1,3,13,34,23,-22.5013,-66.3273,239077.2,4.56
23821,2018,1,4,6,1,23,-32.642,-71.8718,19419.1,4.42
23822,2018,1,4,13,54,25,-21.474,-68.4027,130417.8,4.205
23823,2018,1,4,20,48,58,-19.7935,-71.7116,22779.8,4.265
23824,2018,1,6,7,56,45,5.329,-77.745,14587.5,4.36
23825,2018,1,6,14,0,1,3.6237,-78.1987,26997.1,4.745
23826,2018,1,7,23,56,56,-24.1842,-67.0211,195993.2,4.19
23827,2018,1,8,12,58,26,6.8308,-73.0491,157728.9,4.99
23828,2018,1,10,3,16,43,-18.1758,-69.3557,126720.6,4.88
23829,2018,1,12,15,3,36,-15.5422,-71.1966,167000.0,4.35
23830,2018,1,13,14,19,3,-21.4552,-68.8025,122684.7,4.49
23831,2018,1,14,9,18,45,-15.8012,-74.5806,35480.4,7.12
23832,2018,1,15,4,58,39,-21.6676,-68.5535,111701.9,4.365
23833,2018,1,15,14,27,16,-15.6623,-71.2493,167000.0,4.31
23834,2018,1,16,15,2,27,-15.8229,-74.4134,49000.0,4.94
23835,2018,1,18,13,46,53,-28.4513,-72.6112,30325.3,4.475
23836,2018,1,19,1,11,39,-13.221,-74.5437,91482.9,5.14
23837,2018,1,19,17,44,29,-15.8769,-74.6096,49000.0,4.55
23838,2018,1,20,11,31,15,-28.9338,-71.9211,44733.2,5.18
23839,2018,1,21,1,6,42,-18.8436,-69.4576,120349.1,6.32
23840,2018,1,21,6,40,56,-15.7491,-74.6687,33243.5,5.015
23841,2018,1,21,7,30,56,-3.243,-75.75,100000.0,4.54
23842,2018,1,21,8,40,32,-20.7588,-67.9229,186934.1,4.105
23843,2018,1,21,11,52,24,-22.5299,-66.351,245000.0,4.37
23844,2018,1,21,14,42,49,-36.001,-73.361,2644.3,4.615
23845,2018,1,21,17,51,57,6.8428,-73.0903,154270.5,4.66
23846,2018,1,21,18,4,15,-35.9713,-73.4288,4219.4,4.445
23847,2018,1,22,0,53,26,-10.539,-74.9089,118744.6,5.0
23848,2018,1,22,2,46,8,-20.2442,-65.3723,350000.0,3.985
23849,2018,1,22,19,57,20,-21.893,-67.231,181200.0,3.4
23850,2018,1,23,23,54,52,-2.7237,-76.6907,114500.4,4.595
23851,2018,1,24,7,46,4,-20.3143,-69.0532,106575.5,5.34
23852,2018,1,25,8,49,28,-21.9217,-68.6975,122984.9,4.04
23853,2018,1,25,11,53,47,-18.3171,-69.2531,10805.7,4.97
23854,2018,1,25,15,2,7,0.163,-77.7325,654.1,4.49
23855,2018,1,25,22,3,33,-4.8176,-76.4052,35000.0,4.4
23856,2018,1,26,12,54,37,-30.9861,-71.3989,46265.2,4.325
23857,2018,1,26,13,27,5,-37.5053,-73.972,7615.0,5.0
23858,2018,1,26,15,26,19,-37.4908,-74.2122,1536.3,4.97
23859,2018,1,26,22,27,8,-15.815,-74.6377,35000.0,4.585
23860,2018,1,27,1,36,13,-22.9946,-66.6118,221013.7,4.44
23861,2018,1,27,20,26,34,-15.908,-74.3728,50000.0,4.585
23862,2018,1,27,21,45,11,7.1399,-79.7267,9520.7,5.66
23863,2018,1,27,23,53,3,7.242,-79.867,9300.0,4.6
23864,2018,1,28,6,3,50,-16.0276,-74.8026,30000.0,4.745
23865,2018,1,28,10,11,28,-28.2104,-69.104,105521.0,5.08
23866,2018,1,28,12,9,53,7.1986,-79.6295,10886.6,4.83
23867,2018,1,28,23,53,15,-31.273,-68.8443,107434.4,5.36
23868,2018,1,29,5,49,46,7.1955,-79.6157,12573.4,4.95
23869,2018,1,29,10,1,48,-17.9882,-69.3431,131878.7,4.215
23870,2018,1,29,11,25,18,-15.7324,-74.1562,71000.0,4.62
23871,2018,1,30,14,23,52,-15.8762,-74.5821,34290.1,5.49
